"","item","style","condition","question","subresp","RT","participant"
"296","17","Indirect","LIE","Did you celebrate your 21st birthday in Dudrovnik, Croatia?",0.783333333333333,3.96802310296334,"004"
"297","13","Direct","TRUTH","What is your dream job growing up?",0.381481481481481,5.48361921054311,"004"
"298","22","Indirect","LIE","Are you in your 3rd year in NTU?",0.419444444444444,4.13270678557456,"004"
"299","29","Direct","LIE","What brand of handphone do you use?",0.656481481481481,4.1501625822857,"004"
"300","27","Direct","LIE","How frequently do you drink alcohol?",0.69537037037037,2.78301661624573,"004"
"301","13","Direct","LIE","What is your dream job growing up?",0.437962962962963,1.6984163292218,"004"
"302","14","Direct","TRUTH","What is your favourite flavour?(E.g. chocolate, vanilla, milktea; it can be a complicated flavour)",0.378703703703704,0.932009233860299,"004"
"303","7","Direct","LIE","What is your favourite sport?",0.378703703703704,13.8807322497014,"004"
"304","19","Direct","LIE","Which MRT station is closest to your house?",0.753703703703704,3.38342281570658,"004"
"305","28","Indirect","LIE","Is your religion Christianity?",0.75462962962963,3.883728539804,"004"
"306","19","Indirect","TRUTH","Is the Beauty World station the closest MRT to your house?",0.75462962962963,1.89838052750565,"004"
"307","15","Indirect","LIE","Are you from Singapore Polytechnic?",0.465740740740741,4.59998562815599,"004"
"308","21","Indirect","TRUTH","Are you from Nanyang Business School in NTU?",0.763888888888889,1.81565693183802,"004"
"309","26","Indirect","LIE","Do you smoke regularly?",0.763888888888889,0.832118563354015,"004"
"310","8","Direct","LIE","What is your favourite food?",0.769444444444444,2.36691113910638,"004"
"311","26","Direct","TRUTH","How often do you smoke?",0.769444444444444,2.93248369987123,"004"
"312","8","Indirect","TRUTH","Is your favourite food Sushi?",0.769444444444444,6.83242845814675,"004"
"313","30","Direct","TRUTH","What brand of laptop do you mainly use?",0.769444444444444,2.21640626108274,"004"
"314","2","Indirect","TRUTH","Are you from Bukit Batok Secondary School?",0.769444444444444,2.40004581050016,"004"
"315","23","Indirect","LIE","Are you studying Material science and engineering course in NTU?",0.212037037037037,2.73398781218566,"004"
"316","29","Direct","TRUTH","What brand of handphone do you use?",0.712962962962963,1.0149490502663,"004"
"317","22","Direct","TRUTH","Which year in NTU are you currently in? (Eg. 1, 2, 3, 4)",0.896296296296296,0.731821115827188,"004"
"318","15","Direct","TRUTH","Which polytechnic or junior college are you from?",0.890740740740741,0.7478493435774,"004"
"319","20","Indirect","LIE","Is your house on the 12th floor of the building?",0.753703703703704,1.31576760858297,"004"
"320","20","Indirect","TRUTH","Is your house on the 5th floor of the building?",0.356481481481482,10.649326893501,"004"
"321","23","Direct","LIE","What course are you studying?",0.366666666666667,5.60146420425735,"005"
"322","21","Indirect","LIE","Are you from School of Biological Sciences in NTU?",0.974074074074074,3.10021211416461,"005"
"323","28","Indirect","TRUTH","Is your religion Buddhism?",0.987962962962963,3.14994379552081,"005"
"324","16","Indirect","TRUTH","Do you have 1 sibling?",0.981481481481481,2.76794341555797,"005"
"325","27","Direct","LIE","How frequently do you drink alcohol?",0.531481481481481,6.4498121382203,"005"
"326","15","Direct","TRUTH","Which polytechnic or junior college are you from?",0.855555555555556,5.29955812729895,"005"
"327","18","Direct","LIE","What was the last country you visited?",0.717592592592593,3.23350949655287,"005"
"328","13","Direct","LIE","What is your dream job growing up?",0.287037037037037,1.33169895433821,"005"
"329","1","Indirect","TRUTH","Are you from Raffles Girls Primary School?",0.921296296296296,2.33328018710017,"005"
"330","18","Direct","TRUTH","What was the last country you visited?",0.901851851851852,2.71738791512325,"005"
"331","30","Indirect","LIE","Do you use a Apple laptop?",0.192592592592593,2.18275413615629,"005"
"332","22","Direct","TRUTH","Which year in NTU are you currently in? (Eg. 1, 2, 3, 4)",0.559259259259259,3.74993423558772,"005"
"333","14","Indirect","LIE","Is your favourite flavour Vanilla?",0.430555555555556,1.46503130393103,"005"
"334","23","Indirect","TRUTH","Are you studying Linguistics course in NTU?",0.85,3.46687783999369,"005"
"335","29","Direct","TRUTH","What brand of handphone do you use?",0.907407407407407,3.25046933325939,"005"
"336","30","Direct","TRUTH","What brand of laptop do you mainly use?",0.868518518518518,2.41621551220305,"005"
"337","10","Indirect","LIE","Do you hate eating Fish the most?",0.874074074074074,2.56837027473375,"005"
"338","1","Direct","LIE","Which primary school are you from?",0.721296296296296,1.73169022845104,"005"
"339","7","Direct","LIE","What is your favourite sport?",0.338888888888889,1.83431060309522,"005"
"340","27","Direct","TRUTH","How frequently do you drink alcohol?",0.97962962962963,1.81508879153989,"005"
"341","15","Indirect","LIE","Are you from Eunoia Junior College?",0.15,2.66632683039643,"005"
"342","16","Indirect","LIE","Do you have 3 siblings?",0.35,3.76626080949791,"005"
"343","7","Direct","TRUTH","What is your favourite sport?",0.940740740740741,2.35038438485935,"005"
"344","29","Direct","LIE","What brand of handphone do you use?",0.286111111111111,2.15086642187089,"005"
"345","14","Direct","TRUTH","What is your favourite flavour?(E.g. chocolate, vanilla, milktea; it can be a complicated flavour)",0.735185185185185,3.18273264239542,"005"
"346","6","Indirect","TRUTH","Were you in the Netball CCA during secondary school?",0.625925925925926,2.5009771627374,"005"
"347","3","Direct","LIE","Who is your closest friend back in secondary school?",0.692592592592593,2.26716322521679,"005"
"348","20","Indirect","LIE","Is your house on the 16th floor of the building?",0.7,2.03296657116152,"005"
"349","21","Direct","TRUTH","Which school in NTU are you from? (Eg. NBS, SSS, SOH)",0.705555555555555,1.63366919150576,"005"
"350","28","Indirect","LIE","Is your religion Catholicism?",0.748148148148148,2.89999319892377,"005"
"351","20","Direct","TRUTH","Which floor of the building is your house on?",0.734259259259259,2.41731329634786,"005"
"352","19","Direct","LIE","Which MRT station is closest to your house?",0.734259259259259,1.66394615918398,"005"
"353","13","Direct","TRUTH","What is your dream job growing up?",0.324074074074074,2.58530476829037,"005"
"354","19","Direct","TRUTH","Which MRT station is closest to your house?",0.818518518518519,2.4499792761635,"005"
"355","10","Indirect","TRUTH","Do you hate eating Pizza the most?",0.814814814814815,1.81520588416606,"005"
"356","2","Indirect","LIE","Are you from Singapore Chinese Girls School?",0.812962962962963,1.73178999777883,"005"
"357","3","Indirect","TRUTH","Is Jane your closest friend back in secondary school?",0.812962962962963,2.46649512299336,"005"
"358","2","Direct","TRUTH","Which secondary school did you attend?",0.851851851851852,2.63335352251306,"005"
"359","6","Indirect","LIE","Were you in the Girl Guides CCA during secondary school?",0.199074074074074,1.88206710666418,"005"
"360","22","Direct","LIE","Which year in NTU are you currently in? (Eg. 1, 2, 3, 4)",0.877777777777778,2.21621025097556,"005"
"361","7","Indirect","TRUTH","Is your favourite sport Tennis?",0.826851851851852,2.89988316386007,"005"
"362","16","Direct","TRUTH","How many siblings do you have? (Eg. 0, 1, 2, 3)",0.637037037037037,2.5682111568749,"005"
"363","13","Indirect","TRUTH","Did you not have a dream job growing up?",0.727777777777778,2.43297292292118,"005"
"364","23","Direct","TRUTH","What course are you studying?",0.737037037037037,2.20314976177178,"005"
"365","15","Direct","LIE","Which polytechnic or junior college are you from?",0.732407407407407,1.88257621927187,"005"
"366","13","Indirect","LIE","Is your dream job a Doctor when you were growing up?",0.307407407407407,2.15027710865252,"005"
"367","18","Indirect","TRUTH","Was the last country you visited Japan?",0.353703703703704,2.10022911662236,"005"
"368","27","Indirect","TRUTH","Do you drink alcohol regularly?",0.348148148148148,1.84867162327282,"005"
"369","2","Indirect","TRUTH","Are you from Anderson Secondary School?",0.348148148148148,2.09984960802831,"005"
"370","10","Direct","LIE","What food do you hate the most?",0.5,2.23376966686919,"005"
"371","18","Indirect","LIE","Was the last country you visited Bangkok, Thailand?",0.444444444444444,2.78388310223818,"005"
"372","21","Direct","LIE","Which school in NTU are you from? (Eg. NBS, SSS, SOH)",0.437962962962963,2.34974855533801,"005"
"373","23","Indirect","LIE","Are you studying Accounting course in NTU?",0.235185185185185,2.16866162698716,"005"
"374","14","Indirect","TRUTH","Is your favourite flavour Blueberry?",0.276851851851852,2.0025760398712,"005"
"375","19","Indirect","LIE","Is the Dover station the closest MRT to your house?",0.249074074074074,2.03573573357426,"005"
"376","28","Direct","TRUTH","What religion do you practice?",0.257407407407407,2.30000917497091,"005"
"377","7","Indirect","LIE","Is your favourite sport Softball?",0.540740740740741,5.46658077719621,"005"
"378","22","Indirect","TRUTH","Are you in your 1st year in NTU?",0.540740740740741,1.63157563796267,"005"
"379","20","Indirect","TRUTH","Is your house on the 24th floor of the building?",0.857407407407407,2.26667015277781,"005"
"380","1","Direct","TRUTH","Which primary school are you from?",0.700925925925926,0.948556840186939,"005"
"381","21","Indirect","TRUTH","Are you from School of Humanities in NTU?",0.692592592592593,1.08164281398058,"005"
"382","19","Indirect","TRUTH","Is the Eunos station the closest MRT to your house?",0.682407407407407,1.93158802110702,"005"
"383","6","Direct","LIE","What CCA (Co-curricular Activity) did you join in secondary school?",0.641666666666667,2.18259405600838,"005"
"384","29","Indirect","LIE","Do you use a Huawei phone?",0.365740740740741,3.01607634825632,"005"
"385","3","Direct","TRUTH","Who is your closest friend back in secondary school?",0.681481481481481,2.53238271176815,"005"
"386","27","Indirect","LIE","Do you drink alcohol rarely?",0.718518518518519,2.26809996715747,"005"
"387","30","Direct","LIE","What brand of laptop do you mainly use?",0.790740740740741,1.86484677856788,"005"
"388","2","Direct","LIE","Which secondary school did you attend?",0.423148148148148,2.06751180859283,"005"
"389","28","Direct","LIE","What religion do you practice?",0.52962962962963,1.38183965813369,"005"
"390","22","Indirect","LIE","Are you in your 3rd year in NTU?",0.142592592592593,2.25048280693591,"005"
"391","1","Indirect","LIE","Are you from Pioneer Primary School?",0.39537037037037,1.58165564597584,"005"
"392","15","Indirect","TRUTH","Are you from Singapore Polytechnic?",0.966666666666667,1.1817891637329,"005"
"393","16","Direct","LIE","How many siblings do you have? (Eg. 0, 1, 2, 3)",0.658333333333333,1.41578884562477,"005"
"394","29","Indirect","TRUTH","Do you use a Apple phone?",0.860185185185185,1.83173071383499,"005"
"395","20","Direct","LIE","Which floor of the building is your house on?",0.62962962962963,1.54826946603134,"005"
"396","14","Direct","LIE","What is your favourite flavour?(E.g. chocolate, vanilla, milktea; it can be a complicated flavour)",0.525925925925926,1.79879012773745,"005"
"397","6","Direct","TRUTH","What CCA (Co-curricular Activity) did you join in secondary school?",0.790740740740741,1.38330091093667,"005"
"398","3","Indirect","LIE","Is Glenda your closest friend back in secondary school?",0.843518518518519,1.41497047990561,"005"
"399","10","Direct","TRUTH","What food do you hate the most?",0.759259259259259,1.49894295749255,"005"
"400","30","Indirect","TRUTH","Do you use a Dell laptop?",0.774074074074074,1.54831020790152,"005"
"401","9","Direct","TRUTH","What is your favourite drink?",0.999074074074074,5.43269959976897,"006"
"402","13","Indirect","TRUTH","Is your dream job a Teacher when you were growing up?",0.998148148148148,3.51779648847878,"006"
"403","16","Indirect","LIE","Do you have 1 siblings?",0,8.28347728773952,"006"
"404","27","Direct","TRUTH","How frequently do you drink alcohol?",0.798148148148148,6.6009242949076,"006"
"405","4","Indirect","TRUTH","Is Ms Low your favourite teacher in secondary school?",0.876851851851852,2.99945912789553,"006"
"406","16","Indirect","TRUTH","Do you have 3 sibling?",0.873148148148148,3.23572110524401,"006"
"407","1","Indirect","TRUTH","Are you from Pasir Ris Primary School?",0.686111111111111,8.5659504653886,"006"
"408","15","Direct","LIE","Which polytechnic or junior college are you from?",0.224074074074074,2.6329910159111,"006"
"409","13","Indirect","LIE","Is your dream job a Singer when you were growing up?",0.142592592592593,1.38155959825963,"006"
"410","30","Indirect","TRUTH","Do you use a Microsoft laptop?",0.843518518518519,3.49992300756276,"006"
"411","29","Indirect","LIE","Do you use a Samsung phone?",0.132407407407407,1.8153210519813,"006"
"412","30","Direct","LIE","What brand of laptop do you mainly use?",0.107407407407407,7.45035397307947,"006"
"413","2","Indirect","TRUTH","Are you from Chung Cheng High School (Main)?",0.873148148148148,3.36713698366657,"006"
"414","1","Direct","LIE","Which primary school are you from?",0.108333333333333,1.7644226141274,"006"
"415","9","Direct","LIE","What is your favourite drink?",0.0638888888888889,3.93365302309394,"006"
"416","4","Indirect","LIE","Is Mr Wong your favourite teacher in secondary school?",0.0638888888888889,2.15012248186395,"006"
"417","8","Direct","TRUTH","What is your favourite food?",0.95462962962963,2.1006265906617,"006"
"418","10","Direct","TRUTH","What food do you hate the most?",0.912962962962963,1.61465044785291,"006"
"419","15","Indirect","TRUTH","Are you from Tampines Junior College?",0.850925925925926,1.54772602766752,"006"
"420","12","Indirect","LIE","Was your favourite subject Biology back in secondary school?",0.163888888888889,3.14969421178102,"006"
"421","6","Direct","LIE","What CCA (Co-curricular Activity) did you join in secondary school?",0.0925925925925926,2.50041768420488,"006"
"422","27","Indirect","LIE","Do you drink alcohol frequently?",0.0925925925925926,2.20072225341573,"006"
"423","28","Indirect","TRUTH","Is your religion Taoism?",0.797222222222222,2.71812575962394,"006"
"424","21","Indirect","TRUTH","Are you from Nanyang Business School in NTU?",0.868518518518518,1.08220357587561,"006"
"425","20","Direct","LIE","Which floor of the building is your house on?",0.174074074074074,3.11667887866497,"006"
