"","Trial","Inclusion","Inclusion2","ID","style","condition","question","subresp","RT","item","BES_Cognitive","BES_Affective","BES_Total","Lie_Freq","Lie_Ability","Lie_Neg","Lie_Content","Lie_TotalAvg","MAIA1","MAIA2","MAIA3","MAIA4","MAIA5","MAIA6","MAIA7","MAIA8","MAIA_Total","SRP3_IPM","SRP3_CA","SRP3_ELS","SRP3_ASB","SRP3_PRI","SRP3_SEC","SRP3_Total","yoni_affective","yoni_cognitive","yoni_physical","yoni_total","HCT_Confidence","HCT_Accuracy","HCT_Awareness","Gender","Age","handedness","Polyjc","Ethnicity","Religion","Nationality","RaisedinSG"
"604",44,1,0,8,"Indirect","LIE","Is your religion Buddhism?",0.30462962962963,2.50075388466939,28,39,40,79,-1.76599759038507,-2.23937869059939,0.513584568256907,-1.36966191920105,-1.21536340798215,2.5,0.333333333333333,3,4.14285714285714,4.4,4,3.66666666666667,5,27.0428571428571,41,33,42,17,74,59,133,44,35,14,93,0.243148148148148,0.980167843852054,-0.208916013102902,"Female",20,"Right handed","Junior College","Chinese","Buddhism","Malaysian","No"
"605",45,1,0,8,"Indirect","LIE","Are you from School of Physics and Mathematical Sciences in NTU?",0.598148148148148,1.83155812229961,21,39,40,79,-1.76599759038507,-2.23937869059939,0.513584568256907,-1.36966191920105,-1.21536340798215,2.5,0.333333333333333,3,4.14285714285714,4.4,4,3.66666666666667,5,27.0428571428571,41,33,42,17,74,59,133,44,35,14,93,0.243148148148148,0.980167843852054,-0.208916013102902,"Female",20,"Right handed","Junior College","Chinese","Buddhism","Malaysian","No"
"606",46,1,1,8,"Direct","TRUTH","Which MRT station is closest to your house?",0.79537037037037,3.76610489934683,19,39,40,79,-1.76599759038507,-2.23937869059939,0.513584568256907,-1.36966191920105,-1.21536340798215,2.5,0.333333333333333,3,4.14285714285714,4.4,4,3.66666666666667,5,27.0428571428571,41,33,42,17,74,59,133,44,35,14,93,0.243148148148148,0.980167843852054,-0.208916013102902,"Female",20,"Right handed","Junior College","Chinese","Buddhism","Malaysian","No"
"607",47,1,1,8,"Indirect","LIE","Are you from Nanyang Polytechnic?",0.5,3.05051347566769,15,39,40,79,-1.76599759038507,-2.23937869059939,0.513584568256907,-1.36966191920105,-1.21536340798215,2.5,0.333333333333333,3,4.14285714285714,4.4,4,3.66666666666667,5,27.0428571428571,41,33,42,17,74,59,133,44,35,14,93,0.243148148148148,0.980167843852054,-0.208916013102902,"Female",20,"Right handed","Junior College","Chinese","Buddhism","Malaysian","No"
"608",48,1,1,8,"Direct","TRUTH","What is your favourite flavour?(E.g. chocolate, vanilla, milktea; it can be a complicated flavour)",0.653703703703704,2.6499226228334,14,39,40,79,-1.76599759038507,-2.23937869059939,0.513584568256907,-1.36966191920105,-1.21536340798215,2.5,0.333333333333333,3,4.14285714285714,4.4,4,3.66666666666667,5,27.0428571428571,41,33,42,17,74,59,133,44,35,14,93,0.243148148148148,0.980167843852054,-0.208916013102902,"Female",20,"Right handed","Junior College","Chinese","Buddhism","Malaysian","No"
"609",49,1,1,8,"Direct","TRUTH","Which year in NTU are you currently in? (Eg. 1, 2, 3, 4)",0.708333333333333,1.46568798553199,22,39,40,79,-1.76599759038507,-2.23937869059939,0.513584568256907,-1.36966191920105,-1.21536340798215,2.5,0.333333333333333,3,4.14285714285714,4.4,4,3.66666666666667,5,27.0428571428571,41,33,42,17,74,59,133,44,35,14,93,0.243148148148148,0.980167843852054,-0.208916013102902,"Female",20,"Right handed","Junior College","Chinese","Buddhism","Malaysian","No"
"610",50,1,1,8,"Direct","LIE","What brand of handphone do you use?",0.362037037037037,0.982647501863539,29,39,40,79,-1.76599759038507,-2.23937869059939,0.513584568256907,-1.36966191920105,-1.21536340798215,2.5,0.333333333333333,3,4.14285714285714,4.4,4,3.66666666666667,5,27.0428571428571,41,33,42,17,74,59,133,44,35,14,93,0.243148148148148,0.980167843852054,-0.208916013102902,"Female",20,"Right handed","Junior College","Chinese","Buddhism","Malaysian","No"
"611",51,1,1,8,"Direct","LIE","How many siblings do you have? (Eg. 0, 1, 2, 3)",0.307407407407407,5.53313563391566,16,39,40,79,-1.76599759038507,-2.23937869059939,0.513584568256907,-1.36966191920105,-1.21536340798215,2.5,0.333333333333333,3,4.14285714285714,4.4,4,3.66666666666667,5,27.0428571428571,41,33,42,17,74,59,133,44,35,14,93,0.243148148148148,0.980167843852054,-0.208916013102902,"Female",20,"Right handed","Junior College","Chinese","Buddhism","Malaysian","No"
"612",52,1,1,8,"Direct","LIE","Which primary school are you from?",0.17037037037037,1.716218912974,1,39,40,79,-1.76599759038507,-2.23937869059939,0.513584568256907,-1.36966191920105,-1.21536340798215,2.5,0.333333333333333,3,4.14285714285714,4.4,4,3.66666666666667,5,27.0428571428571,41,33,42,17,74,59,133,44,35,14,93,0.243148148148148,0.980167843852054,-0.208916013102902,"Female",20,"Right handed","Junior College","Chinese","Buddhism","Malaysian","No"
"613",53,1,1,8,"Indirect","LIE","Is Benson your closest friend back in secondary school?",0.367592592592593,2.71710175974295,3,39,40,79,-1.76599759038507,-2.23937869059939,0.513584568256907,-1.36966191920105,-1.21536340798215,2.5,0.333333333333333,3,4.14285714285714,4.4,4,3.66666666666667,5,27.0428571428571,41,33,42,17,74,59,133,44,35,14,93,0.243148148148148,0.980167843852054,-0.208916013102902,"Female",20,"Right handed","Junior College","Chinese","Buddhism","Malaysian","No"
"614",54,1,1,8,"Direct","TRUTH","Who is your closest friend back in secondary school?",0.696296296296296,4.11738849245012,3,39,40,79,-1.76599759038507,-2.23937869059939,0.513584568256907,-1.36966191920105,-1.21536340798215,2.5,0.333333333333333,3,4.14285714285714,4.4,4,3.66666666666667,5,27.0428571428571,41,33,42,17,74,59,133,44,35,14,93,0.243148148148148,0.980167843852054,-0.208916013102902,"Female",20,"Right handed","Junior College","Chinese","Buddhism","Malaysian","No"
"615",55,1,1,8,"Direct","LIE","What course are you studying?",0.583333333333333,2.03327935328707,23,39,40,79,-1.76599759038507,-2.23937869059939,0.513584568256907,-1.36966191920105,-1.21536340798215,2.5,0.333333333333333,3,4.14285714285714,4.4,4,3.66666666666667,5,27.0428571428571,41,33,42,17,74,59,133,44,35,14,93,0.243148148148148,0.980167843852054,-0.208916013102902,"Female",20,"Right handed","Junior College","Chinese","Buddhism","Malaysian","No"
"616",56,1,1,8,"Direct","LIE","Which secondary school did you attend?",0.583333333333333,2.28356775362045,2,39,40,79,-1.76599759038507,-2.23937869059939,0.513584568256907,-1.36966191920105,-1.21536340798215,2.5,0.333333333333333,3,4.14285714285714,4.4,4,3.66666666666667,5,27.0428571428571,41,33,42,17,74,59,133,44,35,14,93,0.243148148148148,0.980167843852054,-0.208916013102902,"Female",20,"Right handed","Junior College","Chinese","Buddhism","Malaysian","No"
"617",57,1,0,8,"Indirect","TRUTH","Was your favourite subject Physics back in secondary school?",0.717592592592593,2.93350769998506,12,39,40,79,-1.76599759038507,-2.23937869059939,0.513584568256907,-1.36966191920105,-1.21536340798215,2.5,0.333333333333333,3,4.14285714285714,4.4,4,3.66666666666667,5,27.0428571428571,41,33,42,17,74,59,133,44,35,14,93,0.243148148148148,0.980167843852054,-0.208916013102902,"Female",20,"Right handed","Junior College","Chinese","Buddhism","Malaysian","No"
"618",58,1,1,8,"Indirect","TRUTH","Do you not smoke at all? ",0.85,3.9841767642647,26,39,40,79,-1.76599759038507,-2.23937869059939,0.513584568256907,-1.36966191920105,-1.21536340798215,2.5,0.333333333333333,3,4.14285714285714,4.4,4,3.66666666666667,5,27.0428571428571,41,33,42,17,74,59,133,44,35,14,93,0.243148148148148,0.980167843852054,-0.208916013102902,"Female",20,"Right handed","Junior College","Chinese","Buddhism","Malaysian","No"
"619",59,1,1,8,"Direct","TRUTH","Which school in NTU are you from? (Eg. NBS, SSS, SOH)",0.85,1.09913197392598,21,39,40,79,-1.76599759038507,-2.23937869059939,0.513584568256907,-1.36966191920105,-1.21536340798215,2.5,0.333333333333333,3,4.14285714285714,4.4,4,3.66666666666667,5,27.0428571428571,41,33,42,17,74,59,133,44,35,14,93,0.243148148148148,0.980167843852054,-0.208916013102902,"Female",20,"Right handed","Junior College","Chinese","Buddhism","Malaysian","No"
"620",60,1,0,8,"Indirect","LIE","Is your mum 48 years old this year?",0.231481481481481,5.06602007942274,24,39,40,79,-1.76599759038507,-2.23937869059939,0.513584568256907,-1.36966191920105,-1.21536340798215,2.5,0.333333333333333,3,4.14285714285714,4.4,4,3.66666666666667,5,27.0428571428571,41,33,42,17,74,59,133,44,35,14,93,0.243148148148148,0.980167843852054,-0.208916013102902,"Female",20,"Right handed","Junior College","Chinese","Buddhism","Malaysian","No"
"621",61,1,1,8,"Indirect","TRUTH","Is Ms Chia your favourite teacher in secondary school?",0.599074074074074,6.20013133622706,4,39,40,79,-1.76599759038507,-2.23937869059939,0.513584568256907,-1.36966191920105,-1.21536340798215,2.5,0.333333333333333,3,4.14285714285714,4.4,4,3.66666666666667,5,27.0428571428571,41,33,42,17,74,59,133,44,35,14,93,0.243148148148148,0.980167843852054,-0.208916013102902,"Female",20,"Right handed","Junior College","Chinese","Buddhism","Malaysian","No"
"622",62,1,0,8,"Indirect","TRUTH","Do you have 1 sibling?",0.734259259259259,2.93247856711969,16,39,40,79,-1.76599759038507,-2.23937869059939,0.513584568256907,-1.36966191920105,-1.21536340798215,2.5,0.333333333333333,3,4.14285714285714,4.4,4,3.66666666666667,5,27.0428571428571,41,33,42,17,74,59,133,44,35,14,93,0.243148148148148,0.980167843852054,-0.208916013102902,"Female",20,"Right handed","Junior College","Chinese","Buddhism","Malaysian","No"
"623",63,1,1,8,"Direct","LIE","Which MRT station is closest to your house?",0.315740740740741,3.40039997594431,19,39,40,79,-1.76599759038507,-2.23937869059939,0.513584568256907,-1.36966191920105,-1.21536340798215,2.5,0.333333333333333,3,4.14285714285714,4.4,4,3.66666666666667,5,27.0428571428571,41,33,42,17,74,59,133,44,35,14,93,0.243148148148148,0.980167843852054,-0.208916013102902,"Female",20,"Right handed","Junior College","Chinese","Buddhism","Malaysian","No"
"624",64,1,1,8,"Indirect","LIE","Is your house on the 7th floor of the building?",0.492592592592593,5.05205877870321,20,39,40,79,-1.76599759038507,-2.23937869059939,0.513584568256907,-1.36966191920105,-1.21536340798215,2.5,0.333333333333333,3,4.14285714285714,4.4,4,3.66666666666667,5,27.0428571428571,41,33,42,17,74,59,133,44,35,14,93,0.243148148148148,0.980167843852054,-0.208916013102902,"Female",20,"Right handed","Junior College","Chinese","Buddhism","Malaysian","No"
"625",65,1,1,8,"Direct","TRUTH","How old is your mum? (Eg. 45, 52)",0.735185185185185,4.73320313030854,24,39,40,79,-1.76599759038507,-2.23937869059939,0.513584568256907,-1.36966191920105,-1.21536340798215,2.5,0.333333333333333,3,4.14285714285714,4.4,4,3.66666666666667,5,27.0428571428571,41,33,42,17,74,59,133,44,35,14,93,0.243148148148148,0.980167843852054,-0.208916013102902,"Female",20,"Right handed","Junior College","Chinese","Buddhism","Malaysian","No"
"626",66,1,1,8,"Direct","TRUTH","What course are you studying?",0.735185185185185,1.61488912440836,23,39,40,79,-1.76599759038507,-2.23937869059939,0.513584568256907,-1.36966191920105,-1.21536340798215,2.5,0.333333333333333,3,4.14285714285714,4.4,4,3.66666666666667,5,27.0428571428571,41,33,42,17,74,59,133,44,35,14,93,0.243148148148148,0.980167843852054,-0.208916013102902,"Female",20,"Right handed","Junior College","Chinese","Buddhism","Malaysian","No"
"627",67,1,1,8,"Direct","TRUTH","What is your favourite country you visited? ",0.814814814814815,2.11686141509563,5,39,40,79,-1.76599759038507,-2.23937869059939,0.513584568256907,-1.36966191920105,-1.21536340798215,2.5,0.333333333333333,3,4.14285714285714,4.4,4,3.66666666666667,5,27.0428571428571,41,33,42,17,74,59,133,44,35,14,93,0.243148148148148,0.980167843852054,-0.208916013102902,"Female",20,"Right handed","Junior College","Chinese","Buddhism","Malaysian","No"
"628",68,1,0,8,"Indirect","TRUTH","Is your dream job a Lawyer when you were growing up?",0.814814814814815,1.04869292443618,13,39,40,79,-1.76599759038507,-2.23937869059939,0.513584568256907,-1.36966191920105,-1.21536340798215,2.5,0.333333333333333,3,4.14285714285714,4.4,4,3.66666666666667,5,27.0428571428571,41,33,42,17,74,59,133,44,35,14,93,0.243148148148148,0.980167843852054,-0.208916013102902,"Female",20,"Right handed","Junior College","Chinese","Buddhism","Malaysian","No"
"629",69,1,1,8,"Direct","TRUTH","Which polytechnic or junior college are you from?",0.814814814814815,1.61548613663763,15,39,40,79,-1.76599759038507,-2.23937869059939,0.513584568256907,-1.36966191920105,-1.21536340798215,2.5,0.333333333333333,3,4.14285714285714,4.4,4,3.66666666666667,5,27.0428571428571,41,33,42,17,74,59,133,44,35,14,93,0.243148148148148,0.980167843852054,-0.208916013102902,"Female",20,"Right handed","Junior College","Chinese","Buddhism","Malaysian","No"
"630",70,0,0,8,"Indirect","LIE","Is your dream job a Dentist when you were growing up?",0.280555555555556,2.68388175498694,13,39,40,79,-1.76599759038507,-2.23937869059939,0.513584568256907,-1.36966191920105,-1.21536340798215,2.5,0.333333333333333,3,4.14285714285714,4.4,4,3.66666666666667,5,27.0428571428571,41,33,42,17,74,59,133,44,35,14,93,0.243148148148148,0.980167843852054,-0.208916013102902,"Female",20,"Right handed","Junior College","Chinese","Buddhism","Malaysian","No"
"631",71,1,1,8,"Direct","LIE","How often do you smoke?",0.267592592592593,4.54906505485997,26,39,40,79,-1.76599759038507,-2.23937869059939,0.513584568256907,-1.36966191920105,-1.21536340798215,2.5,0.333333333333333,3,4.14285714285714,4.4,4,3.66666666666667,5,27.0428571428571,41,33,42,17,74,59,133,44,35,14,93,0.243148148148148,0.980167843852054,-0.208916013102902,"Female",20,"Right handed","Junior College","Chinese","Buddhism","Malaysian","No"
"632",72,1,1,8,"Indirect","LIE","Is your favourite flavour Strawberry?",0.267592592592593,2.34990093624219,14,39,40,79,-1.76599759038507,-2.23937869059939,0.513584568256907,-1.36966191920105,-1.21536340798215,2.5,0.333333333333333,3,4.14285714285714,4.4,4,3.66666666666667,5,27.0428571428571,41,33,42,17,74,59,133,44,35,14,93,0.243148148148148,0.980167843852054,-0.208916013102902,"Female",20,"Right handed","Junior College","Chinese","Buddhism","Malaysian","No"
"633",73,1,1,8,"Direct","LIE","What is your favourite country you visited? ",0.153703703703704,3.63476216373965,5,39,40,79,-1.76599759038507,-2.23937869059939,0.513584568256907,-1.36966191920105,-1.21536340798215,2.5,0.333333333333333,3,4.14285714285714,4.4,4,3.66666666666667,5,27.0428571428571,41,33,42,17,74,59,133,44,35,14,93,0.243148148148148,0.980167843852054,-0.208916013102902,"Female",20,"Right handed","Junior College","Chinese","Buddhism","Malaysian","No"
"634",74,1,1,8,"Direct","TRUTH","Which floor of the building is your house on?",0.776851851851852,2.13420525193214,20,39,40,79,-1.76599759038507,-2.23937869059939,0.513584568256907,-1.36966191920105,-1.21536340798215,2.5,0.333333333333333,3,4.14285714285714,4.4,4,3.66666666666667,5,27.0428571428571,41,33,42,17,74,59,133,44,35,14,93,0.243148148148148,0.980167843852054,-0.208916013102902,"Female",20,"Right handed","Junior College","Chinese","Buddhism","Malaysian","No"
"635",75,1,0,8,"Indirect","TRUTH","Do you use a Oppo phone?",0.836111111111111,2.4015003265813,29,39,40,79,-1.76599759038507,-2.23937869059939,0.513584568256907,-1.36966191920105,-1.21536340798215,2.5,0.333333333333333,3,4.14285714285714,4.4,4,3.66666666666667,5,27.0428571428571,41,33,42,17,74,59,133,44,35,14,93,0.243148148148148,0.980167843852054,-0.208916013102902,"Female",20,"Right handed","Junior College","Chinese","Buddhism","Malaysian","No"
"636",76,1,1,8,"Direct","LIE","What CCA (Co-curricular Activity) did you join in secondary school?",0.313888888888889,1.74932567449287,6,39,40,79,-1.76599759038507,-2.23937869059939,0.513584568256907,-1.36966191920105,-1.21536340798215,2.5,0.333333333333333,3,4.14285714285714,4.4,4,3.66666666666667,5,27.0428571428571,41,33,42,17,74,59,133,44,35,14,93,0.243148148148148,0.980167843852054,-0.208916013102902,"Female",20,"Right handed","Junior College","Chinese","Buddhism","Malaysian","No"
"637",77,1,1,8,"Direct","TRUTH","Which secondary school did you attend?",0.559259259259259,4.43424522364512,2,39,40,79,-1.76599759038507,-2.23937869059939,0.513584568256907,-1.36966191920105,-1.21536340798215,2.5,0.333333333333333,3,4.14285714285714,4.4,4,3.66666666666667,5,27.0428571428571,41,33,42,17,74,59,133,44,35,14,93,0.243148148148148,0.980167843852054,-0.208916013102902,"Female",20,"Right handed","Junior College","Chinese","Buddhism","Malaysian","No"
"638",78,1,1,8,"Direct","LIE","Who is your favourite teacher in secondary school?",0.394444444444444,4.98242037370801,4,39,40,79,-1.76599759038507,-2.23937869059939,0.513584568256907,-1.36966191920105,-1.21536340798215,2.5,0.333333333333333,3,4.14285714285714,4.4,4,3.66666666666667,5,27.0428571428571,41,33,42,17,74,59,133,44,35,14,93,0.243148148148148,0.980167843852054,-0.208916013102902,"Female",20,"Right handed","Junior College","Chinese","Buddhism","Malaysian","No"
"639",79,1,1,8,"Direct","LIE","What was your favourite subject back in secondary school?",0.349074074074074,1.88304587313905,12,39,40,79,-1.76599759038507,-2.23937869059939,0.513584568256907,-1.36966191920105,-1.21536340798215,2.5,0.333333333333333,3,4.14285714285714,4.4,4,3.66666666666667,5,27.0428571428571,41,33,42,17,74,59,133,44,35,14,93,0.243148148148148,0.980167843852054,-0.208916013102902,"Female",20,"Right handed","Junior College","Chinese","Buddhism","Malaysian","No"
"640",80,1,0,8,"Indirect","TRUTH","Is your religion Christianity?",0.682407407407407,2.23266161652282,28,39,40,79,-1.76599759038507,-2.23937869059939,0.513584568256907,-1.36966191920105,-1.21536340798215,2.5,0.333333333333333,3,4.14285714285714,4.4,4,3.66666666666667,5,27.0428571428571,41,33,42,17,74,59,133,44,35,14,93,0.243148148148148,0.980167843852054,-0.208916013102902,"Female",20,"Right handed","Junior College","Chinese","Buddhism","Malaysian","No"
"641",1,1,1,9,"Indirect","TRUTH","Do you use a HP laptop?",0,0,30,36,25,61,2.72982789308924,0.671164512691619,-1.59422122545736,-1.74342669556736,0.0158361211890349,3.25,3.66666666666667,1.6,3.57142857142857,4,2.75,1.33333333333333,3.33333333333333,23.5047619047619,58,51,41,32,109,73,182,34,30,14,78,0.5537037036,0.961754577149823,0.175327173310376,"Female",20,"Left handed","High school in China","Chinese","Not religious","China","No"
"642",2,1,1,9,"Indirect","TRUTH","Is your mum 45 years old this year?",1,5.26722546108067,24,36,25,61,2.72982789308924,0.671164512691619,-1.59422122545736,-1.74342669556736,0.0158361211890349,3.25,3.66666666666667,1.6,3.57142857142857,4,2.75,1.33333333333333,3.33333333333333,23.5047619047619,58,51,41,32,109,73,182,34,30,14,78,0.5537037036,0.961754577149823,0.175327173310376,"Female",20,"Left handed","High school in China","Chinese","Not religious","China","No"
"643",3,1,1,9,"Indirect","LIE","Are you from Xinying Middle School?",0,2.90038521867245,2,36,25,61,2.72982789308924,0.671164512691619,-1.59422122545736,-1.74342669556736,0.0158361211890349,3.25,3.66666666666667,1.6,3.57142857142857,4,2.75,1.33333333333333,3.33333333333333,23.5047619047619,58,51,41,32,109,73,182,34,30,14,78,0.5537037036,0.961754577149823,0.175327173310376,"Female",20,"Left handed","High school in China","Chinese","Not religious","China","No"
